,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
3030,0.23875500000000002,102.921,2018-08-15,36.0,Teluk Meranti,Pelalawan,Riau
3031,-0.007316,102.426,2018-08-15,46.0,Kerumutan,Pelalawan,Riau
3066,-0.266108,101.92299999999999,2018-08-16,73.0,Ukui,Pelalawan,Riau
3075,0.242423,102.915,2018-08-16,100.0,Teluk Meranti,Pelalawan,Riau
3076,0.241139,102.92299999999999,2018-08-16,69.0,Teluk Meranti,Pelalawan,Riau
3077,0.23779899999999998,102.897,2018-08-16,100.0,Teluk Meranti,Pelalawan,Riau
3078,0.236508,102.905,2018-08-16,95.0,Teluk Meranti,Pelalawan,Riau
3079,0.235227,102.914,2018-08-16,100.0,Teluk Meranti,Pelalawan,Riau
3080,0.2305780000000001,102.896,2018-08-16,94.0,Teluk Meranti,Pelalawan,Riau
3081,0.229294,102.904,2018-08-16,100.0,Teluk Meranti,Pelalawan,Riau
3082,0.228017,102.912,2018-08-16,74.0,Teluk Meranti,Pelalawan,Riau
3236,0.499741,102.23700000000001,2018-08-18,69.0,Pelalawan,Pelalawan,Riau
3274,0.24205100000000002,102.917,2018-08-18,56.0,Teluk Meranti,Pelalawan,Riau
3356,0.21729,102.898,2018-08-21,42.0,Teluk Meranti,Pelalawan,Riau
3357,0.21572,102.88799999999999,2018-08-21,93.0,Teluk Meranti,Pelalawan,Riau
3358,0.22837800000000005,102.88600000000001,2018-08-21,56.0,Teluk Meranti,Pelalawan,Riau
3406,0.21562199999999998,102.887833,2018-08-21,80.0,Teluk Meranti,Pelalawan,Riau
3472,-0.10873,101.681,2018-08-26,53.0,Pangkalan Kuras,Pelalawan,Riau
3529,-0.105301,101.65899999999999,2018-08-26,19.0,Langgam,Pelalawan,Riau
3530,-0.097997,101.662621,2018-08-26,52.0,Langgam,Pelalawan,Riau
3630,0.310956,102.999,2018-08-30,49.0,Teluk Meranti,Pelalawan,Riau
7197,0.620693,103.251549,2014-04-03,41.0,Kuala Kampar,Pelalawan,Riau
7198,0.9814229999999999,104.607712,2014-04-03,74.0,Kuala Kampar,Pelalawan,Riau
7207,-0.100129,101.586632,2014-04-15,38.0,Langgam,Pelalawan,Riau
7219,0.531447,102.274872,2014-04-17,52.0,Bunut,Pelalawan,Riau
7220,1.710243,109.32569099999999,2014-04-17,67.0,Bunut,Pelalawan,Riau
7233,0.17255299999999998,102.67569,2014-04-23,43.0,Kuala Kampar,Pelalawan,Riau
7234,1.152666,102.275948,2014-04-23,24.0,Kuala Kampar,Pelalawan,Riau
7238,0.024372,101.67871099999999,2014-04-26,32.0,Langgam,Pelalawan,Riau
7240,0.20194600000000001,102.28533900000001,2014-04-26,57.0,Bunut,Pelalawan,Riau
7243,0.533215,102.23423000000001,2014-04-26,55.0,Bunut,Pelalawan,Riau
7244,0.531749,102.224052,2014-04-26,38.0,Bunut,Pelalawan,Riau
7245,0.643598,102.870293,2014-04-26,60.0,Bunut,Pelalawan,Riau
7246,0.638142,102.83210799999999,2014-04-26,46.0,Bunut,Pelalawan,Riau
7276,0.587727,103.283394,2014-04-03,49.0,Kuala Kampar,Pelalawan,Riau
