,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
9161,0.680537641048,101.21749115,2019-04-10,42.0,Tapung,Kab. Kampar,Riau
9191,0.682568252087,101.221954346,2019-04-13,51.0,Tapung,Kab. Kampar,Riau
9233,0.18748954,101.57754517,2019-04-18,66.0,Kampar Kiri Hilir,Kab. Kampar,Riau
9234,0.43500462,100.566185,2019-04-18,62.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
9240,0.6718133091930001,101.243003845,2019-04-18,67.0,Tapung,Kab. Kampar,Riau
9247,0.673794209957,101.24793243399999,2019-04-20,41.0,Tapung,Kab. Kampar,Riau
9831,0.32013400000000003,101.35417199999999,2016-12-16,47.0,Tambang,Kab. Kampar,Riau
9832,0.309797,101.35266899999999,2016-12-16,38.0,Tambang,Kab. Kampar,Riau
9888,-0.07640137523410001,101.393013,2017-12-28,18.0,Gunung Sahilan,Kab. Kampar,Riau
13385,0.592986,101.012054,2017-02-20,66.0,Tapung,Kab. Kampar,Riau
13416,-0.20435,101.18735500000001,2017-02-01,65.0,Kampar Kiri,Kab. Kampar,Riau
13464,-0.20435,101.18735500000001,2017-02-14,65.0,Kampar Kiri,Kab. Kampar,Riau
13965,0.437978,100.489586,2018-02-16,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
15370,-0.038267,101.496544,2017-01-08,60.0,Kampar Kiri Hilir,Kab. Kampar,Riau
15409,-0.029517,101.497635,2017-01-12,61.0,Kampar Kiri Hilir,Kab. Kampar,Riau
15433,-0.047861,101.512314,2017-01-17,36.0,Kampar Kiri Hilir,Kab. Kampar,Riau
15464,-0.20435,101.18735500000001,2017-01-26,65.0,Kampar Kiri,Kab. Kampar,Riau
15496,-0.0458550564945,101.022399902,2017-01-17,66.0,Kampar Kiri,Kab. Kampar,Riau
15498,0.7367015481,101.309997559,2017-01-19,34.0,Tapung Hilir,Kab. Kampar,Riau
15501,0.06310250610109999,101.073295593,2017-01-21,57.0,Kampar Kiri,Kab. Kampar,Riau
15529,0.31893122196199997,100.53449249299999,2018-01-31,80.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
15542,0.173851236701,101.59500885,2018-01-31,48.0,Kampar Kiri Hilir,Kab. Kampar,Riau
15619,0.452784,100.6408,2018-01-24,61.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
15744,0.437978,100.489586,2018-01-19,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20388,0.0448897443712,100.93724823,2017-07-01,78.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20417,0.5528810000000001,100.95613900000001,2017-07-10,36.0,Tapung,Kab. Kampar,Riau
20421,0.332725137472,100.55729675299999,2017-07-13,33.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20462,0.40829804539700004,100.49738311799999,2017-07-21,57.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20463,0.42897811531999996,100.51292419399999,2017-07-21,55.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20686,0.07008235156539999,101.338279724,2017-07-23,60.0,Kampar Kiri Tengah,Kab. Kampar,Riau
20717,0.275944,100.614738,2018-07-08,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20737,0.432158410549,100.653739929,2018-07-15,92.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
20754,0.43802299999999994,100.654457,2018-07-15,53.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
21059,0.674133718014,101.22904968299999,2019-07-01,60.0,Tapung,Kab. Kampar,Riau
21060,0.674133718014,101.22904968299999,2019-07-01,60.0,Tapung,Kab. Kampar,Riau
21087,0.377788960934,101.33290863,2019-07-02,69.0,Tambang,Kab. Kampar,Riau
21170,0.681244,101.2257,2019-07-08,39.0,Tapung,Kab. Kampar,Riau
21288,0.060522418469199986,101.021743774,2019-07-13,72.0,Kampar Kiri,Kab. Kampar,Riau
21289,0.060522418469199986,101.021743774,2019-07-13,72.0,Kampar Kiri,Kab. Kampar,Riau
21290,0.0587103255093,101.009216309,2019-07-13,68.0,Kampar Kiri,Kab. Kampar,Riau
21291,0.0587103255093,101.009216309,2019-07-13,68.0,Kampar Kiri,Kab. Kampar,Riau
21294,0.257244199514,100.630218506,2019-07-13,68.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
21295,0.257244199514,100.630218506,2019-07-13,68.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
