,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
707,2.04964,100.449,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
708,2.04853,100.456,2018-08-15,74.0,Kubu,Rokan Hilir,Riau
709,2.04412,100.485,2018-08-15,25.0,Kubu,Rokan Hilir,Riau
710,2.0419,100.499,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
711,2.0408,100.506,2018-08-15,25.0,Kubu,Rokan Hilir,Riau
712,2.0396900000000002,100.51299999999999,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
713,2.04624,100.427,2018-08-15,41.0,Kubu,Rokan Hilir,Riau
714,2.04292,100.448,2018-08-15,63.0,Kubu,Rokan Hilir,Riau
715,2.0374,100.484,2018-08-15,66.0,Kubu,Rokan Hilir,Riau
716,2.0329900000000003,100.512,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
717,2.03189,100.51899999999999,2018-08-15,97.0,Kubu,Rokan Hilir,Riau
718,2.0362,100.447,2018-08-15,34.0,Kubu,Rokan Hilir,Riau
719,2.03068,100.48299999999999,2018-08-15,27.0,Kubu,Rokan Hilir,Riau
720,2.02628,100.51100000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
721,2.0251799999999998,100.51799999999999,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
722,2.02949,100.446,2018-08-15,50.0,Kubu,Rokan Hilir,Riau
723,2.02507,100.475,2018-08-15,43.0,Kubu,Rokan Hilir,Riau
724,2.02398,100.48200000000001,2018-08-15,35.0,Kubu,Rokan Hilir,Riau
725,2.01958,100.51,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
726,2.01848,100.51700000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
727,2.01628,100.531,2018-08-15,79.0,Kubu,Rokan Hilir,Riau
728,2.01947,100.46600000000001,2018-08-15,69.0,Kubu,Rokan Hilir,Riau
729,2.01837,100.473,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
730,2.01397,100.50200000000001,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
731,2.01287,100.509,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
732,2.0117700000000003,100.516,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
733,2.0106599999999997,100.523,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
734,2.00957,100.53,2018-08-15,100.0,Kubu,Rokan Hilir,Riau
735,2.00754,100.465,2018-08-15,89.0,Kubu,Rokan Hilir,Riau
736,2.0019400000000003,100.45700000000001,2018-08-15,87.0,Kubu,Rokan Hilir,Riau
737,1.9952299999999998,100.456,2018-08-15,39.0,Kubu,Rokan Hilir,Riau
738,1.9896200000000002,100.447,2018-08-15,81.0,Kubu,Rokan Hilir,Riau
739,1.9829,100.446,2018-08-15,31.0,Kubu,Rokan Hilir,Riau
744,1.83865,100.677,2018-08-15,97.0,Bagan Sinembah,Rokan Hilir,Riau
820,2.06871,100.421,2018-08-17,3.0,Pasir Limau Kapas,Rokan Hilir,Riau
821,1.98065,100.934,2018-08-17,70.0,Batu Hampar,Rokan Hilir,Riau
826,1.7094599999999998,101.23,2018-08-17,70.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
969,1.39496,100.956,2018-08-18,76.0,Rantau Kopar,Rokan Hilir,Riau
970,1.38506,100.8,2018-08-18,97.0,Pujud,Rokan Hilir,Riau
990,1.98617,100.93,2018-08-18,77.0,Batu Hampar,Rokan Hilir,Riau
992,2.07786,100.42200000000001,2018-08-18,60.0,Pasir Limau Kapas,Rokan Hilir,Riau
993,2.07058,100.374,2018-08-18,62.0,Pasir Limau Kapas,Rokan Hilir,Riau
