,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
2675,1.1410099268,101.02668762200001,2018-08-13,43.0,Mandau,Kab. Bengkalis,Riau
2676,1.14265739918,101.04092407200001,2018-08-13,56.0,Mandau,Kab. Bengkalis,Riau
2677,1.23934876919,100.9870224,2018-08-13,55.0,Mandau,Kab. Bengkalis,Riau
2679,1.32134568691,101.00771331799999,2018-08-13,76.0,Mandau,Kab. Bengkalis,Riau
2680,1.32316255569,101.021949768,2018-08-13,54.0,Mandau,Kab. Bengkalis,Riau
2681,1.48739171028,101.865943909,2018-08-13,40.0,Bukit Batu,Kab. Bengkalis,Riau
2747,1.1429494619399998,101.046516418,2018-08-13,78.0,Mandau,Kab. Bengkalis,Riau
2748,1.1092951297799998,101.026397705,2018-08-13,82.0,Pinggir,Kab. Bengkalis,Riau
2756,1.106227,101.026291,2018-08-14,17.0,Pinggir,Kab. Bengkalis,Riau
2758,1.249775,100.984825,2018-08-14,87.0,Mandau,Kab. Bengkalis,Riau
2885,1.544772,101.51741,2018-08-15,63.0,Bukit Batu,Kab. Bengkalis,Riau
2886,1.14123,101.04798100000001,2018-08-15,57.0,Mandau,Kab. Bengkalis,Riau
2887,1.1088879999999999,101.037796,2018-08-15,68.0,Pinggir,Kab. Bengkalis,Riau
2897,1.0951212644600001,101.014091492,2018-08-15,31.0,Pinggir,Kab. Bengkalis,Riau
2898,1.3226481676100001,102.017234802,2018-08-15,31.0,Bukit Batu,Kab. Bengkalis,Riau
3059,1.1367260000000001,101.047699,2018-08-16,60.0,Pinggir,Kab. Bengkalis,Riau
3092,1.32182383537,101.02069091799999,2018-08-17,27.0,Mandau,Kab. Bengkalis,Riau
3157,1.48538541794,101.87117767299999,2018-08-18,24.0,Bukit Batu,Kab. Bengkalis,Riau
3158,1.32627224922,101.013969421,2018-08-18,82.0,Mandau,Kab. Bengkalis,Riau
3159,1.31731963158,101.012702942,2018-08-18,74.0,Mandau,Kab. Bengkalis,Riau
3161,1.1473639011399999,101.03958129899999,2018-08-18,23.0,Mandau,Kab. Bengkalis,Riau
3184,1.11010181904,101.03037262,2018-08-18,34.0,Pinggir,Kab. Bengkalis,Riau
3185,1.1087089776999999,101.020782471,2018-08-18,58.0,Pinggir,Kab. Bengkalis,Riau
3186,1.24384021759,100.995475769,2018-08-18,67.0,Mandau,Kab. Bengkalis,Riau
3187,1.32200336456,101.026725769,2018-08-18,79.0,Mandau,Kab. Bengkalis,Riau
3188,1.3206264972700001,101.017173767,2018-08-18,100.0,Mandau,Kab. Bengkalis,Riau
3189,1.3192483186700001,101.007606506,2018-08-18,88.0,Mandau,Kab. Bengkalis,Riau
3190,1.32988870144,101.015830994,2018-08-18,71.0,Mandau,Kab. Bengkalis,Riau
3304,1.3332567215,101.021751404,2018-08-20,74.0,Mandau,Kab. Bengkalis,Riau
3306,1.1467376947399999,101.039131165,2018-08-20,76.0,Mandau,Kab. Bengkalis,Riau
3332,1.31712925434,101.010765076,2018-08-20,67.0,Mandau,Kab. Bengkalis,Riau
3333,1.31744253635,101.020500183,2018-08-20,80.0,Mandau,Kab. Bengkalis,Riau
3334,1.31083667278,100.976425171,2018-08-20,61.0,Mandau,Kab. Bengkalis,Riau
3335,1.32873189449,101.01885986299999,2018-08-20,79.0,Mandau,Kab. Bengkalis,Riau
3350,1.329057,101.018684,2018-08-20,23.0,Mandau,Kab. Bengkalis,Riau
3372,1.314891,101.012215,2018-08-23,85.0,Mandau,Kab. Bengkalis,Riau
3373,1.48783,101.867264,2018-08-23,30.0,Bukit Batu,Kab. Bengkalis,Riau
3424,1.16915678978,101.057678223,2018-08-25,87.0,Mandau,Kab. Bengkalis,Riau
3425,1.1637539863600002,101.050445557,2018-08-25,91.0,Mandau,Kab. Bengkalis,Riau
3426,1.15355682373,101.0493927,2018-08-25,55.0,Mandau,Kab. Bengkalis,Riau
3427,1.16379022598,101.057014465,2018-08-25,80.0,Mandau,Kab. Bengkalis,Riau
3428,1.1625179052399999,101.04810333299999,2018-08-25,75.0,Mandau,Kab. Bengkalis,Riau
3429,1.31425559521,101.014053345,2018-08-25,85.0,Mandau,Kab. Bengkalis,Riau
3459,1.162765,101.04699699999999,2018-08-25,97.0,Mandau,Kab. Bengkalis,Riau
3460,1.15089,101.04310600000001,2018-08-25,52.0,Mandau,Kab. Bengkalis,Riau
3487,1.16507291794,101.05003356899999,2018-08-26,61.0,Mandau,Kab. Bengkalis,Riau
3488,1.1605976820000001,101.082366943,2018-08-26,61.0,Mandau,Kab. Bengkalis,Riau
3489,1.16980886459,101.075881958,2018-08-26,91.0,Mandau,Kab. Bengkalis,Riau
3554,1.14891946316,101.04936981200001,2018-08-26,54.0,Mandau,Kab. Bengkalis,Riau
3555,1.1644166707999999,101.06649780299999,2018-08-26,100.0,Mandau,Kab. Bengkalis,Riau
3556,1.16165828705,101.04750061,2018-08-26,100.0,Mandau,Kab. Bengkalis,Riau
3558,1.31380057335,101.013328552,2018-08-26,95.0,Mandau,Kab. Bengkalis,Riau
3621,1.03855574131,101.109367371,2018-08-29,54.0,Pinggir,Kab. Bengkalis,Riau
3622,1.03717720509,101.11866760299999,2018-08-29,37.0,Pinggir,Kab. Bengkalis,Riau
3623,1.03943777084,101.102539062,2018-08-30,81.0,Pinggir,Kab. Bengkalis,Riau
3624,1.03642845154,101.1224823,2018-08-30,81.0,Pinggir,Kab. Bengkalis,Riau
3626,1.02859532833,101.119010925,2018-08-30,50.0,Pinggir,Kab. Bengkalis,Riau
3627,1.3111443519600001,101.01713562,2018-08-30,79.0,Mandau,Kab. Bengkalis,Riau
3628,1.3091294765500001,101.002983093,2018-08-30,48.0,Mandau,Kab. Bengkalis,Riau
3629,1.32227289677,101.015548706,2018-08-30,78.0,Mandau,Kab. Bengkalis,Riau
3662,1.40746974945,101.552230835,2019-08-01,68.0,Mandau,Kab. Bengkalis,Riau
3722,1.4958552122100002,102.185279846,2019-08-01,40.0,Bengkalis,Kab. Bengkalis,Riau
3723,1.4933575391799998,102.168235779,2019-08-01,80.0,Bengkalis,Kab. Bengkalis,Riau
3786,1.31902849674,101.90287017799999,2019-08-02,48.0,Bukit Batu,Kab. Bengkalis,Riau
3856,1.08669,101.054,2019-08-01,67.0,Pinggir,Kab. Bengkalis,Riau
3857,1.49411,102.17299999999999,2019-08-01,81.0,Bengkalis,Kab. Bengkalis,Riau
3974,1.49074339867,102.18055725100001,2019-08-02,27.0,Bengkalis,Kab. Bengkalis,Riau
3975,1.49074339867,102.18055725100001,2019-08-02,27.0,Bengkalis,Kab. Bengkalis,Riau
3976,1.48945963383,102.171546936,2019-08-02,67.0,Bengkalis,Kab. Bengkalis,Riau
3977,1.48945963383,102.171546936,2019-08-02,67.0,Bengkalis,Kab. Bengkalis,Riau
3978,1.49846434593,102.17023468,2019-08-02,18.0,Bengkalis,Kab. Bengkalis,Riau
3979,1.49846434593,102.17023468,2019-08-02,18.0,Bengkalis,Kab. Bengkalis,Riau
4008,1.49586415291,102.178619385,2019-08-02,60.0,Bengkalis,Kab. Bengkalis,Riau
4009,1.49586415291,102.178619385,2019-08-02,60.0,Bengkalis,Kab. Bengkalis,Riau
4077,1.49379,102.179,2019-08-02,70.0,Bengkalis,Kab. Bengkalis,Riau
4078,1.4928,102.17200000000001,2019-08-02,53.0,Bengkalis,Kab. Bengkalis,Riau
4348,1.9505136013,101.56627655,2019-08-05,35.0,Rupat Utara,Kab. Bengkalis,Riau
4349,1.94550275803,101.53826904299999,2019-08-05,60.0,Rupat Utara,Kab. Bengkalis,Riau
4392,1.08578,101.056,2019-08-05,100.0,Pinggir,Kab. Bengkalis,Riau
4393,1.09248,101.055,2019-08-05,100.0,Pinggir,Kab. Bengkalis,Riau
4436,1.2270820140799998,100.999816895,2019-08-05,31.0,Mandau,Kab. Bengkalis,Riau
4498,1.49221384525,102.178924561,2019-08-07,74.0,Bengkalis,Kab. Bengkalis,Riau
4499,1.4357676506000001,101.64380645799999,2019-08-07,20.0,Bukit Batu,Kab. Bengkalis,Riau
4505,1.09361493587,101.05466461200001,2019-08-07,79.0,Pinggir,Kab. Bengkalis,Riau
4506,1.0919687748,101.066047668,2019-08-07,25.0,Pinggir,Kab. Bengkalis,Riau
4544,1.48951923847,102.18083190899999,2019-08-07,57.0,Bengkalis,Kab. Bengkalis,Riau
4545,1.4877197742500001,102.168464661,2019-08-07,73.0,Bengkalis,Kab. Bengkalis,Riau
4555,1.09582,101.14200000000001,2019-08-07,44.0,Pinggir,Kab. Bengkalis,Riau
4556,1.0948,101.054,2019-08-07,67.0,Pinggir,Kab. Bengkalis,Riau
4557,1.5277506113100001,102.145523071,2019-08-07,100.0,Bintan,Kab. Bengkalis,Riau
4558,1.5277506113100001,102.145523071,2019-08-07,100.0,Bintan,Kab. Bengkalis,Riau
4559,1.5186790227899998,102.144218445,2019-08-07,33.0,Bengkalis,Kab. Bengkalis,Riau
4560,1.5186790227899998,102.144218445,2019-08-07,33.0,Bengkalis,Kab. Bengkalis,Riau
4561,1.4951015710799995,102.17825317399999,2019-08-07,59.0,Bengkalis,Kab. Bengkalis,Riau
4562,1.4951015710799995,102.17825317399999,2019-08-07,59.0,Bengkalis,Kab. Bengkalis,Riau
4580,1.52853298187,102.135734558,2019-08-08,58.0,Bengkalis,Kab. Bengkalis,Riau
4581,1.32140350342,101.90753173799999,2019-08-08,43.0,Bukit Batu,Kab. Bengkalis,Riau
4588,1.082482934,101.055549622,2019-08-08,62.0,Pinggir,Kab. Bengkalis,Riau
4589,1.1837604045899999,101.66604614299999,2019-08-08,41.0,Pinggir,Kab. Bengkalis,Riau
4590,1.51421058178,102.14248657200001,2019-08-08,80.0,Bengkalis,Kab. Bengkalis,Riau
4615,1.1520617,101.57887268,2019-08-08,55.0,Pinggir,Kab. Bengkalis,Riau
4616,1.07276952,101.05542755,2019-08-08,48.0,Pinggir,Kab. Bengkalis,Riau
4617,1.08708715,101.06036377,2019-08-08,43.0,Pinggir,Kab. Bengkalis,Riau
4618,1.10000587,101.10086823,2019-08-08,92.0,Pinggir,Kab. Bengkalis,Riau
4619,1.09267986,101.05244446,2019-08-08,82.0,Pinggir,Kab. Bengkalis,Riau
4620,1.09826601,101.04452515,2019-08-08,87.0,Pinggir,Kab. Bengkalis,Riau
4621,1.52319252,102.14741516,2019-08-08,100.0,Bintan,Kab. Bengkalis,Riau
4622,1.50045443,101.72809601,2019-08-08,53.0,Bukit Batu,Kab. Bengkalis,Riau
4683,1.1934660673100002,101.666091919,2019-08-09,70.0,Pinggir,Kab. Bengkalis,Riau
4684,1.19103169441,101.683288574,2019-08-09,63.0,Pinggir,Kab. Bengkalis,Riau
4685,1.19949650764,101.67764282200001,2019-08-09,52.0,Pinggir,Kab. Bengkalis,Riau
4689,1.08442866802,101.14275360100001,2019-08-09,42.0,Pinggir,Kab. Bengkalis,Riau
4690,1.07032036781,101.056411743,2019-08-09,13.0,Pinggir,Kab. Bengkalis,Riau
4707,1.04785060883,102.0233078,2019-08-09,66.0,Siak Kecil,Kab. Bengkalis,Riau
4708,1.04785060883,102.0233078,2019-08-09,66.0,Siak Kecil,Kab. Bengkalis,Riau
4729,1.05211377,102.03395844,2019-08-09,39.0,Siak Kecil,Kab. Bengkalis,Riau
4730,1.17311013,101.67567444,2019-08-09,24.0,Pinggir,Kab. Bengkalis,Riau
4731,1.17151892,101.66550446,2019-08-09,34.0,Pinggir,Kab. Bengkalis,Riau
4732,1.08952689,101.14329529,2019-08-09,83.0,Pinggir,Kab. Bengkalis,Riau
4733,1.0756346,101.05495453,2019-08-09,70.0,Pinggir,Kab. Bengkalis,Riau
4734,1.14404094,101.38499451,2019-08-09,65.0,Pinggir,Kab. Bengkalis,Riau
4735,1.10022223,101.10412598,2019-08-09,64.0,Pinggir,Kab. Bengkalis,Riau
4736,1.09791863,101.08938599,2019-08-09,92.0,Pinggir,Kab. Bengkalis,Riau
4737,1.10731232,101.09551239,2019-08-09,94.0,Pinggir,Kab. Bengkalis,Riau
4775,1.05443906784,102.03331756600001,2019-08-09,82.0,Siak Kecil,Kab. Bengkalis,Riau
4776,1.0531617403,102.02432251,2019-08-09,85.0,Siak Kecil,Kab. Bengkalis,Riau
4777,1.06343972683,102.03202819799999,2019-08-09,71.0,Siak Kecil,Kab. Bengkalis,Riau
4778,1.06216061115,102.023025513,2019-08-09,89.0,Siak Kecil,Kab. Bengkalis,Riau
