,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
39923,1.235028,100.764595,2014-06-18,71.0,Kepenuhan,Rokan Hulu,Riau
40011,0.43557799999999997,100.46302,2014-06-20,42.0,Rokan Empat Koto,Rokan Hulu,Riau
40015,1.073342,100.348618,2014-06-20,67.0,Tembusan,Rokan Hulu,Riau
40332,1.229371,100.75685899999999,2014-06-25,20.0,Kepenuhan,Rokan Hulu,Riau
40333,1.239093,100.755478,2014-06-25,68.0,Kepenuhan,Rokan Hulu,Riau
40378,1.229372,100.756866,2014-06-25,20.0,Kepenuhan,Rokan Hulu,Riau
40379,1.2390940000000001,100.755478,2014-06-25,68.0,Kepenuhan,Rokan Hulu,Riau
40440,0.874714,100.15477,2014-06-29,76.0,Rambah,Rokan Hulu,Riau
40441,0.872758,100.141373,2014-06-29,81.0,Rambah,Rokan Hulu,Riau
40443,0.972123,100.188797,2014-06-29,33.0,Tembusan,Rokan Hulu,Riau
40450,0.597543,100.380501,2014-07-01,74.0,Rokan Empat Koto,Rokan Hulu,Riau
40497,0.467817,100.25245699999999,2014-07-08,69.0,Rokan Empat Koto,Rokan Hulu,Riau
40498,0.48005,100.250435,2014-07-08,100.0,Rokan Empat Koto,Rokan Hulu,Riau
40574,0.547262,100.379921,2014-07-18,82.0,Rokan Empat Koto,Rokan Hulu,Riau
40579,1.293497,100.875275,2014-07-18,79.0,Kunto Darussalam,Rokan Hulu,Riau
40703,0.497586,100.275475,2014-07-20,71.0,Rokan Empat Koto,Rokan Hulu,Riau
40704,0.548821,100.377892,2014-07-20,79.0,Rokan Empat Koto,Rokan Hulu,Riau
40705,0.583497,100.49202700000001,2014-07-20,80.0,Rokan Empat Koto,Rokan Hulu,Riau
40707,0.593787,100.499741,2014-07-20,88.0,Tandun,Rokan Hulu,Riau
40708,0.592493,100.49073,2014-07-20,94.0,Tandun,Rokan Hulu,Riau
40709,0.591208,100.481758,2014-07-20,70.0,Tandun,Rokan Hulu,Riau
40710,0.586071,100.445892,2014-07-20,73.0,Rokan Empat Koto,Rokan Hulu,Riau
40711,0.602692,100.491928,2014-07-20,86.0,Tandun,Rokan Hulu,Riau
40712,0.609217,100.344429,2014-07-20,86.0,Rokan Empat Koto,Rokan Hulu,Riau
40713,0.656662,100.35584300000001,2014-07-20,64.0,Rokan Empat Koto,Rokan Hulu,Riau
40714,0.652776,100.2649,2014-07-20,100.0,Rokan Empat Koto,Rokan Hulu,Riau
40715,0.651513,100.256035,2014-07-20,100.0,Rokan Empat Koto,Rokan Hulu,Riau
40716,0.660852,100.258064,2014-07-20,100.0,Rokan Empat Koto,Rokan Hulu,Riau
40718,0.714622,100.37844799999999,2014-07-20,77.0,Rambah,Rokan Hulu,Riau
40719,0.7133390000000001,100.36945300000001,2014-07-20,81.0,Rambah,Rokan Hulu,Riau
40720,0.831522,100.548172,2014-07-20,64.0,Kunto Darussalam,Rokan Hulu,Riau
40722,0.8250930000000001,100.18248,2014-07-20,66.0,Rambah,Rokan Hulu,Riau
40728,1.08861,100.54879,2014-07-20,69.0,Kepenuhan,Rokan Hulu,Riau
40747,1.236567,100.166344,2014-07-20,77.0,Tembusan,Rokan Hulu,Riau
40969,0.8589100000000001,100.166771,2014-07-24,55.0,Rambah,Rokan Hulu,Riau
40971,1.281264,100.182526,2014-07-24,56.0,Tembusan,Rokan Hulu,Riau
41031,0.507128,100.430252,2014-07-26,24.0,Rokan Empat Koto,Rokan Hulu,Riau
41032,0.5225529999999999,100.427391,2014-07-26,62.0,Rokan Empat Koto,Rokan Hulu,Riau
41034,0.518347,100.421432,2014-07-26,75.0,Rokan Empat Koto,Rokan Hulu,Riau
41036,0.776255,100.425629,2014-07-26,60.0,Rambah,Rokan Hulu,Riau
41042,1.0287190000000002,100.874298,2014-07-26,75.0,Kunto Darussalam,Rokan Hulu,Riau
41044,1.027652,100.86972800000001,2014-07-26,64.0,Kunto Darussalam,Rokan Hulu,Riau
41088,0.562346,100.405579,2014-08-04,69.0,Rokan Empat Koto,Rokan Hulu,Riau
41089,0.5568069999999999,100.367622,2014-08-04,92.0,Rokan Empat Koto,Rokan Hulu,Riau
41090,0.546775,100.40168,2014-08-04,50.0,Rokan Empat Koto,Rokan Hulu,Riau
41091,0.540981,100.36404399999999,2014-08-04,65.0,Rokan Empat Koto,Rokan Hulu,Riau
41092,0.564016,100.398285,2014-08-04,77.0,Rokan Empat Koto,Rokan Hulu,Riau
41093,0.558335,100.36106099999999,2014-08-04,82.0,Rokan Empat Koto,Rokan Hulu,Riau
41111,0.562344,100.405563,2014-08-04,69.0,Rokan Empat Koto,Rokan Hulu,Riau
41112,0.556804,100.367599,2014-08-04,92.0,Rokan Empat Koto,Rokan Hulu,Riau
41113,0.546773,100.40166500000001,2014-08-04,50.0,Rokan Empat Koto,Rokan Hulu,Riau
41114,0.540979,100.364029,2014-08-04,65.0,Rokan Empat Koto,Rokan Hulu,Riau
41115,0.564013,100.39827,2014-08-04,77.0,Rokan Empat Koto,Rokan Hulu,Riau
41116,0.558333,100.361046,2014-08-04,82.0,Rokan Empat Koto,Rokan Hulu,Riau
41222,0.43166899999999997,100.333939,2014-08-23,24.0,Rokan Empat Koto,Rokan Hulu,Riau
41223,0.492613,100.401917,2014-08-25,13.0,Rokan Empat Koto,Rokan Hulu,Riau
41228,0.49946499999999994,100.407219,2014-08-30,75.0,Rokan Empat Koto,Rokan Hulu,Riau
41229,0.498162,100.398117,2014-08-30,68.0,Rokan Empat Koto,Rokan Hulu,Riau
41230,0.916486,100.110313,2014-08-30,53.0,Tembusan,Rokan Hulu,Riau
41272,0.421862,100.403847,2014-09-08,89.0,Rokan Empat Koto,Rokan Hulu,Riau
41283,0.421861,100.403847,2014-09-08,89.0,Rokan Empat Koto,Rokan Hulu,Riau
41291,1.2282,100.74969499999999,2014-09-10,68.0,Kepenuhan,Rokan Hulu,Riau
41466,0.622733,100.37101700000001,2014-10-10,58.0,Rokan Empat Koto,Rokan Hulu,Riau
41469,1.049864,100.507301,2014-10-10,69.0,Kepenuhan,Rokan Hulu,Riau
41494,0.622732,100.37101700000001,2014-10-10,58.0,Rokan Empat Koto,Rokan Hulu,Riau
41497,1.049864,100.507301,2014-10-10,69.0,Kepenuhan,Rokan Hulu,Riau
41680,1.124515,100.582779,2014-02-12,59.0,Kepenuhan,Rokan Hulu,Riau
42081,1.321712,100.906853,2014-02-28,47.0,Kunto Darussalam,Rokan Hulu,Riau
42082,1.320396,100.915741,2014-02-28,83.0,Kunto Darussalam,Rokan Hulu,Riau
42083,1.311446,100.914467,2014-02-28,75.0,Kunto Darussalam,Rokan Hulu,Riau
42392,1.3080120000000002,100.906235,2014-03-11,66.0,Kunto Darussalam,Rokan Hulu,Riau
43093,1.271037,100.843498,2014-03-23,61.0,Kunto Darussalam,Rokan Hulu,Riau
43094,1.269662,100.852859,2014-03-23,71.0,Kunto Darussalam,Rokan Hulu,Riau
43529,0.9912989999999999,100.165581,2014-04-17,59.0,Tembusan,Rokan Hulu,Riau
43705,1.175522,100.688438,2014-06-18,72.0,Kepenuhan,Rokan Hulu,Riau
43706,1.1739190000000002,100.699348,2014-06-18,73.0,Kepenuhan,Rokan Hulu,Riau
43707,1.147718,100.74026500000001,2014-06-18,73.0,Kunto Darussalam,Rokan Hulu,Riau
43717,1.2357989999999999,100.749825,2014-06-19,98.0,Kepenuhan,Rokan Hulu,Riau
43825,1.227703,100.77310899999999,2014-06-21,100.0,Kepenuhan,Rokan Hulu,Riau
43826,1.22379,100.745773,2014-06-21,100.0,Kepenuhan,Rokan Hulu,Riau
43827,1.226636,100.766479,2014-06-21,100.0,Kepenuhan,Rokan Hulu,Riau
43828,1.222516,100.739151,2014-06-21,84.0,Kepenuhan,Rokan Hulu,Riau
43872,1.220429,100.758957,2014-06-22,91.0,Kepenuhan,Rokan Hulu,Riau
43873,1.218704,100.77059200000001,2014-06-22,87.0,Kunto Darussalam,Rokan Hulu,Riau
43949,1.034865,100.861923,2014-07-01,53.0,Kunto Darussalam,Rokan Hulu,Riau
43970,0.9889530000000001,100.241302,2014-07-04,37.0,Tembusan,Rokan Hulu,Riau
44021,1.0,100.856827,2014-07-11,79.0,Kunto Darussalam,Rokan Hulu,Riau
44033,0.98818,100.243713,2014-07-15,52.0,Tembusan,Rokan Hulu,Riau
44067,0.554566,100.381111,2014-07-19,52.0,Rokan Empat Koto,Rokan Hulu,Riau
44068,0.590949,100.495094,2014-07-19,100.0,Tandun,Rokan Hulu,Riau
44069,0.600617,100.49359100000001,2014-07-19,100.0,Tandun,Rokan Hulu,Riau
44070,0.599112,100.483131,2014-07-19,86.0,Tandun,Rokan Hulu,Riau
44280,0.659235,100.251625,2014-07-20,92.0,Rokan Empat Koto,Rokan Hulu,Riau
44281,0.6577810000000001,100.261482,2014-07-20,100.0,Rokan Empat Koto,Rokan Hulu,Riau
44282,0.604509,100.488815,2014-07-20,71.0,Tandun,Rokan Hulu,Riau
44283,0.602929,100.499466,2014-07-20,80.0,Tandun,Rokan Hulu,Riau
44284,0.59323,100.497963,2014-07-20,91.0,Tandun,Rokan Hulu,Riau
44400,0.6014430000000001,100.488136,2014-07-22,71.0,Tandun,Rokan Hulu,Riau
44418,0.8610129999999999,100.134552,2014-07-23,100.0,Rambah,Rokan Hulu,Riau
44480,0.5034109999999999,100.275543,2014-07-24,61.0,Rokan Empat Koto,Rokan Hulu,Riau
44481,0.6065699999999999,100.487076,2014-07-24,94.0,Tandun,Rokan Hulu,Riau
44482,0.8394459999999999,100.455696,2014-07-24,64.0,Rambah,Rokan Hulu,Riau
44487,1.2556770000000002,100.80046800000001,2014-07-24,23.0,Kunto Darussalam,Rokan Hulu,Riau
44488,1.252416,100.124023,2014-07-24,96.0,Tembusan,Rokan Hulu,Riau
44489,1.3411819999999999,100.34326899999999,2014-07-24,71.0,Tembusan,Rokan Hulu,Riau
44490,1.339745,100.333275,2014-07-24,22.0,Tembusan,Rokan Hulu,Riau
44553,1.030848,100.865875,2014-07-26,63.0,Kunto Darussalam,Rokan Hulu,Riau
44592,0.493069,100.430351,2014-07-26,67.0,Rokan Empat Koto,Rokan Hulu,Riau
44593,0.49177,100.421204,2014-07-26,77.0,Rokan Empat Koto,Rokan Hulu,Riau
44594,0.502164,100.429085,2014-07-26,87.0,Rokan Empat Koto,Rokan Hulu,Riau
44595,0.500865,100.419922,2014-07-26,100.0,Rokan Empat Koto,Rokan Hulu,Riau
44596,0.511012,100.430931,2014-07-26,68.0,Rokan Empat Koto,Rokan Hulu,Riau
