Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
0.745862,101.658539,2017-01-17,00:00:00,38,terra,Siak Sri Indrapura , Kab. Siak , Riau 
1.224587,100.898582,2017-01-17,00:00:00,54,terra,Kunto Darussalam , Kab. Rokan Hulu , Riau 
-0.222165,102.35273,2017-01-26,00:00:00,55,aqua,Rengat , Kab. Indragiri Hulu , Riau 
-0.20435,101.187355,2017-01-26,00:00:00,65,aqua,Kampar Kiri , Kab. Kampar , Riau 
0.450103,102.222046,2017-01-26,00:00:00,46,aqua,Bunut , Kab. Pelalawan , Riau 
0.429342,100.280853,2017-01-26,00:00:00,62,aqua,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
-0.324396,103.144676,2017-01-12,00:00:00,59,terra,Tembilahan , Kab. Indragiri Hilir , Riau 
1.766382,101.138054,2017-01-26,00:00:00,45,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
-0.408443,101.969315,2017-01-04,00:00:00,45,terra,Peranap , Kab. Indragiri Hulu , Riau 
-0.409717,101.960373,2017-01-04,00:00:00,51,terra,Peranap , Kab. Indragiri Hulu , Riau 
0.124026,102.864189,2017-01-04,00:00:00,34,terra,Enok , Kab. Indragiri Hilir , Riau 
1.345931,102.442787,2017-01-07,00:00:00,47,terra,Bengkalis , Kab. Bengkalis , Riau 
-0.85384,102.925087,2017-01-02,00:00:00,44,terra,Keritang , Kab. Indragiri Hilir , Riau 
-0.444658,103.476448,2017-01-02,00:00:00,54,terra,Kuala Indragiri , Kab. Indragiri Hilir , Riau 
-0.289319,102.855576,2017-01-24,00:00:00,29,terra,Tempuling , Kab. Indragiri Hilir , Riau 
-0.300449,102.851959,2017-01-24,00:00:00,53,terra,Tempuling , Kab. Indragiri Hilir , Riau 
0.745862,101.658539,2017-01-24,00:00:00,38,terra,Siak Sri Indrapura , Kab. Siak , Riau 
1.224587,100.898582,2017-01-24,00:00:00,54,terra,Kunto Darussalam , Kab. Rokan Hulu , Riau 
-0.782221,101.798195,2017-01-05,00:00:00,21,aqua,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
-0.322646,103.153343,2017-01-05,00:00:00,63,aqua,Tembilahan , Kab. Indragiri Hilir , Riau 
-0.310636,102.745033,2017-01-05,00:00:00,45,aqua,Tempuling , Kab. Indragiri Hilir , Riau 
-0.164968,101.539291,2017-01-05,00:00:00,98,aqua,Kuatan Hilir , Kab. Kuantan Singingi , Riau 
-0.166323,101.5298,2017-01-05,00:00:00,81,aqua,Kuatan Hilir , Kab. Kuantan Singingi , Riau 
1.67246,101.238174,2017-01-23,00:00:00,59,terra,Tanah Putih , Kab. Rokan Hilir , Riau 
1.474311,101.863121,2017-01-23,00:00:00,47,terra,Bukit Batu , Kab. Bengkalis , Riau 
-0.761498,102.76088,2017-01-30,00:00:00,69,terra,Keritang , Kab. Indragiri Hilir , Riau 
-0.908286,101.928352,2017-01-29,00:00:00,30,aqua,Peranap , Kab. Indragiri Hulu , Riau 
1.474746,101.871574,2017-01-29,00:00:00,43,aqua,Bukit Batu , Kab. Bengkalis , Riau 
2.156023,100.806549,2017-01-24,00:00:00,32,terra,Bangko , Kab. Rokan Hilir , Riau 
-0.823268,102.304649,2017-01-26,00:00:00,68,aqua,Seberida , Kab. Indragiri Hulu , Riau 
0.451227,102.219307,2017-01-03,00:00:00,60,aqua,Bunut , Kab. Pelalawan , Riau 
1.475669,101.844238,2017-01-21,00:00:00,38,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.473776,101.856705,2017-01-21,00:00:00,39,aqua,Bukit Batu , Kab. Bengkalis , Riau 
1.389004,102.246529,2017-01-21,00:00:00,49,aqua,Merbau , Kab. Kepulauan Meranti , Riau 
0.180674,102.894608,2017-01-21,00:00:00,43,aqua,Enok , Kab. Indragiri Hilir , Riau 
-0.0458550564945,101.022399902,2017-01-17,06:49:00,66,aqua,Kampar Kiri , Kab. Kampar , Riau 
0.442660957575,100.409194946,2017-01-16,15:31:00,99,terra,Rokan Empat Koto , Kab. Rokan Hulu , Riau 
0.7367015481,101.309997559,2017-01-19,03:44:00,34,terra,Tapung Hilir , Kab. Kampar , Riau 
0.245852470398,102.26171875,2017-01-19,03:44:00,17,terra,Bunut , Kab. Pelalawan , Riau 
-0.830395936966,101.712287903,2017-01-21,06:23:00,53,aqua,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
0.0631025061011,101.073295593,2017-01-21,06:23:00,57,aqua,Kampar Kiri , Kab. Kampar , Riau 
0.518218874931,102.995117188,2017-01-21,03:31:00,24,terra,Kuala Kampar , Kab. Pelalawan , Riau 
-0.853778779507,102.070587158,2017-01-15,07:02:00,22,aqua,Seberida , Kab. Indragiri Hulu , Riau 
-0.860888421535,101.709068298,2017-01-15,07:02:00,80,aqua,Kuatan Mudik , Kab. Kuantan Singingi , Riau 
